,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,predicted,actual,error
9950,18.303,1012.2,68.086,4.4588,32.04,1099.8,531.73,159.02,13.78,1.1658,60.144,157.45836,159.02,-1.5616412353515727
9951,17.806,1012.0,67.274,4.5124,32.144,1099.9,531.15,159.24,13.911,0.78223,57.87,158.23354,159.24,-1.0064642333984466
9952,17.192,1011.8,67.594,4.4467,31.572,1100.2,533.38,157.61,13.671,0.54891,59.55,157.10641,157.61,-0.5035852050781386
9953,16.778,1012.0,68.938,4.4846,32.057,1099.9,531.2,159.06,13.868,0.66965,58.298,158.53854,159.06,-0.5214562988281273
9954,15.669,1012.1,74.142,3.593,24.887,1087.2,548.68,136.06,11.943,1.2047,64.69,134.98022,136.06,-1.0797753906250023
9955,14.434,1012.5,79.454,3.3378,22.943,1079.1,549.8,129.07,11.619,1.6857,64.446,128.82454,129.07,-0.24546081542968068
9956,13.562,1012.4,83.903,3.4591,23.802,1084.2,549.96,132.88,11.784,1.3129,66.218,132.80585,132.88,-0.07415283203124545
9957,13.055,1011.9,87.636,2.9212,19.281,1056.5,549.49,113.02,10.589,3.3762,73.434,112.62635,113.02,-0.39364959716796477
9958,12.846,1011.3,89.171,2.9365,19.337,1052.0,546.52,111.96,10.485,5.3272,77.954,111.69524,111.96,-0.26476379394530625
9959,12.411,1011.4,91.359,3.0718,19.957,1053.3,545.48,114.36,10.696,8.3743,76.056,113.2466,114.36,-1.113402709960937
9960,12.846,1011.3,91.877,4.5445,32.258,1099.9,531.03,159.51,13.845,0.89368,60.685,159.47838,159.51,-0.031621704101553405
9961,13.316,1011.6,90.501,4.5179,31.872,1100.0,532.18,158.56,13.888,0.86743,61.208,158.69539,158.56,0.13538879394531023
9962,13.389,1011.7,89.641,4.5347,32.173,1099.8,531.0,159.14,13.82,1.1574,60.767,159.1639,159.14,0.023894653320326142
9963,13.857,1011.4,89.703,4.503,31.742,1100.3,532.11,158.37,13.796,1.3401,62.671,158.42966,158.37,0.05965698242187045
9964,14.216,1011.2,88.493,4.5216,32.04,1100.0,531.47,158.79,13.813,1.2556,61.95,158.59502,158.79,-0.19498352050780454
9965,14.859,1010.6,86.796,4.4678,31.576,1100.0,533.21,157.47,13.727,0.77443,60.476,157.55534,157.47,0.08534362792968864
9966,15.135,1010.3,84.296,4.4752,31.818,1099.8,532.78,157.59,13.742,1.0168,61.168,157.71733,157.59,0.1273309326171841
9967,15.083,1009.9,85.897,4.4547,31.368,1100.0,534.3,156.66,13.637,0.99081,61.473,156.77318,156.66,0.11317810058594091
9968,15.417,1009.9,85.804,4.5141,31.816,1100.0,532.49,157.75,13.754,1.0987,59.365,157.81807,157.75,0.0680694580078125
9969,14.289,1010.0,92.811,4.6078,31.933,1100.1,532.0,158.88,13.818,0.94001,57.391,158.29187,158.88,-0.5881298828124955
9970,13.445,1009.8,99.129,4.7876,32.125,1100.1,531.4,159.21,13.845,1.0294,56.599,158.55583,159.21,-0.6541680908203205
9971,13.627,1009.6,100.12,3.7888,24.264,1085.3,549.96,133.81,11.81,1.0905,63.386,133.50189,133.81,-0.3081079101562523
9972,13.547,1009.7,100.12,3.7478,24.023,1084.0,549.99,132.77,11.671,1.19,65.436,132.43153,132.77,-0.33846618652344773
9973,13.416,1010.1,100.13,3.2325,19.625,1054.1,547.37,112.56,10.601,4.7685,77.677,112.188965,112.56,-0.3710351562500023
9974,13.345,1009.9,100.12,3.7852,24.037,1083.9,550.02,133.01,11.738,1.2665,66.111,132.46368,133.01,-0.5463159179687409
9975,13.201,1009.5,100.12,3.5562,22.37,1074.4,549.84,125.52,11.351,1.7005,67.606,125.605576,125.52,0.08557556152344148
9976,13.437,1009.2,100.12,3.1622,18.969,1053.8,549.86,110.47,10.315,3.6846,69.039,110.312485,110.47,-0.15751525878906136
9977,13.916,1007.5,99.155,3.1737,19.583,1054.1,547.56,112.87,10.52,6.4236,70.664,111.73371,112.87,-1.1362887573242233
9978,13.957,1007.6,96.885,4.2611,29.233,1093.9,538.53,148.66,13.047,0.97812,62.693,148.56487,148.66,-0.09513488769530909
9979,14.259,1007.6,96.05,4.5508,31.716,1100.3,533.77,157.37,13.815,0.75226,62.761,157.45566,157.37,0.08565795898437045
9980,14.914,1007.7,95.261,4.5626,31.854,1100.2,533.02,157.42,13.779,0.68469,62.363,157.53511,157.42,0.115110473632825
9981,15.336,1007.9,94.591,4.5028,31.471,1100.1,534.42,156.58,13.689,0.92481,62.827,156.36281,156.58,-0.21719177246095
9982,15.745,1007.7,93.795,4.5506,31.656,1100.1,533.48,156.74,13.733,0.96454,61.666,156.88884,156.74,0.1488397216796784
9983,16.187,1007.4,92.398,4.4679,31.363,1099.9,534.84,156.08,13.703,0.36797,59.355,155.96016,156.08,-0.1198406982422
9984,16.337,1007.0,90.06,4.5385,31.921,1100.1,532.9,157.11,13.717,0.48315,61.098,157.25267,157.11,0.14267028808592386
9985,16.372,1006.4,90.113,4.4696,31.378,1100.1,534.85,155.88,13.566,0.71066,62.272,155.88124,155.88,0.0012408447265670475
9986,16.704,1006.2,89.334,4.5003,31.597,1099.9,533.76,156.31,13.643,0.72833,61.761,156.4879,156.31,0.17789978027343523
9987,16.752,1006.4,87.179,4.4074,31.213,1099.8,535.19,155.94,13.531,0.91007,64.67,155.34097,155.94,-0.5990270996093727
9988,16.334,1006.6,88.141,3.6412,24.757,1086.9,549.36,134.75,11.966,1.3064,67.822,134.2445,134.75,-0.5054931640625
9989,15.52,1006.9,89.699,4.5385,31.856,1100.0,532.98,157.63,13.71,0.77138,61.757,157.49397,157.63,-0.13602722167968295
9990,14.728,1007.3,90.843,4.4967,31.758,1099.6,533.36,157.91,13.603,0.3928,62.648,157.15244,157.91,-0.7575646972656216
9991,14.472,1007.6,92.037,3.5718,24.106,1084.3,549.73,133.0,11.864,0.35939,65.385,132.8791,133.0,-0.1208953857421875
9992,14.253,1007.3,93.521,3.0486,19.494,1030.4,532.51,106.11,10.463,2.3392,101.49,106.62612,106.11,0.5161215209960943
9993,14.151,1007.1,93.828,2.9506,18.942,1053.5,549.57,111.0,10.438,3.5411,72.803,110.415886,111.0,-0.5841140747070312
9994,13.854,1006.9,94.633,3.1926,21.072,1066.6,550.04,119.95,10.913,2.5249,89.066,118.45364,119.95,-1.4963562011718778
9995,14.007,1005.8,94.21,3.6751,24.675,1081.2,546.75,133.91,11.899,8.7103,74.641,132.8419,133.91,-1.068096313476559
9996,14.355,1005.9,93.034,4.5032,31.799,1100.2,533.51,157.35,13.658,1.1121,62.916,157.58556,157.35,0.23555603027344318
9997,15.033,1006.1,91.785,4.5337,31.525,1100.3,534.03,156.72,13.719,0.93074,65.582,156.86935,156.72,0.14935424804687614
9998,15.559,1006.2,89.875,4.5563,31.849,1100.2,533.24,157.33,13.701,0.92571,64.509,157.22368,157.33,-0.106321411132825
9999,15.992,1006.1,89.919,4.5152,31.457,1100.4,534.44,156.44,13.726,1.3071,64.506,156.47995,156.44,0.039949951171877274
10000,16.783,1005.8,87.914,4.5478,31.571,1099.9,533.66,156.58,13.681,1.3566,64.046,156.42755,156.58,-0.1524487304687625
10001,17.977,1005.4,82.116,4.5464,31.503,1100.2,534.09,157.14,13.727,1.0328,62.077,156.33339,157.14,-0.8066107177734239
10002,18.197,1005.3,79.053,4.5651,31.774,1100.1,532.87,157.94,13.71,1.1448,63.489,156.79755,157.94,-1.1424536132812477
10003,18.22,1005.1,79.001,4.4987,31.276,1100.2,534.88,156.78,13.655,0.95803,64.014,155.69281,156.78,-1.0871899414062511
10004,17.578,1004.8,80.426,4.5025,31.665,1100.0,533.66,157.33,13.705,0.81769,63.849,156.6624,157.33,-0.667600708007825
10005,16.84,1004.7,82.978,4.4523,31.486,1100.4,534.8,156.81,13.694,0.74111,64.038,156.41473,156.81,-0.3952661132812523
10006,16.86,1004.5,83.495,4.4441,31.64,1100.3,533.95,156.91,13.696,0.80588,63.738,156.88078,156.91,-0.02921691894530909
10007,16.304,1004.6,85.608,4.3985,30.985,1100.4,535.95,155.24,13.624,0.97904,65.101,155.59857,155.24,0.3585717773437409
10008,15.546,1005.0,89.821,4.4706,31.743,1099.7,533.42,157.29,13.577,0.79735,62.52,157.05759,157.29,-0.23241333007811704
10009,14.75,1005.4,91.388,3.6262,24.378,1085.0,549.57,133.84,11.918,0.95297,64.849,133.5863,133.84,-0.2536962890625034
10010,14.369,1005.5,91.293,3.4718,23.118,1078.6,550.04,128.9,11.604,1.4661,65.206,128.56754,128.9,-0.3324645996093807
10011,13.599,1005.5,91.462,3.6335,24.127,1084.1,550.09,133.67,11.759,0.98637,66.73,133.04483,133.67,-0.6251696777343625
10012,12.968,1005.4,94.693,3.2087,20.332,1062.2,549.92,117.25,10.705,2.5332,67.055,116.42766,117.25,-0.8223419189453125
10013,13.445,1005.7,95.894,3.6328,24.333,1085.2,549.92,133.64,11.739,1.6465,69.969,133.70769,133.64,0.06768737792970114
10014,14.081,1006.2,97.144,4.1871,27.777,1091.6,542.12,144.13,12.674,1.3465,65.406,143.76431,144.13,-0.36568725585937045
10015,14.609,1006.4,99.197,4.6495,31.553,1100.0,534.05,156.78,13.68,1.2033,63.771,156.68701,156.78,-0.09298828125000114
10016,15.954,1006.6,97.108,4.5761,31.409,1100.2,534.81,155.53,13.694,2.5781,62.197,155.91225,155.53,0.38224670410156136
10017,17.459,1006.7,91.958,4.4818,31.251,1100.2,535.37,154.6,13.576,1.0729,63.203,155.05643,154.6,0.4564270019531307
10018,18.609,1006.9,86.984,4.1824,28.922,1094.9,540.29,147.05,12.865,1.661,65.053,146.37242,147.05,-0.6775787353515739
10019,19.272,1006.8,84.33,3.5256,23.461,1080.3,550.12,128.13,11.598,1.565,62.621,127.836815,128.13,-0.2931851196289017
10020,20.131,1006.5,80.929,3.5432,23.494,1080.1,549.99,127.98,11.66,1.2376,61.744,127.653694,127.98,-0.32630584716797273
10021,20.968,1006.3,76.662,3.6735,24.617,1087.0,550.04,132.74,11.838,1.0483,66.118,132.60435,132.74,-0.1356451416015716
10022,21.251,1006.3,71.272,3.6492,24.654,1087.0,549.84,132.74,11.916,0.99701,65.666,132.6713,132.74,-0.0687048339843841
10023,21.163,1006.5,72.291,3.6178,24.645,1086.7,550.31,132.74,11.913,1.079,64.636,132.39638,132.74,-0.3436224365234466
10024,20.057,1006.5,78.506,3.6003,24.584,1086.4,550.1,132.74,11.902,1.1299,62.968,132.53297,132.74,-0.2070257568359466
10025,18.588,1006.5,85.81,3.6066,24.498,1085.8,549.76,132.74,11.854,1.3778,61.759,132.57628,132.74,-0.1637213134765716
10026,17.504,1006.9,90.117,3.6013,24.287,1084.7,549.88,132.24,11.769,0.95453,63.268,132.01152,132.24,-0.2284796142578216
10027,17.234,1007.3,89.754,3.5794,24.395,1085.5,549.81,132.9,11.799,0.85282,63.15,132.7542,132.9,-0.14580383300781818
10028,16.78,1007.6,90.65,3.6105,24.565,1086.7,550.11,133.76,11.896,1.1777,64.622,133.58041,133.76,-0.1795861816406159
10029,15.914,1007.5,91.06,3.6799,24.46,1086.2,550.3,133.73,11.993,0.93933,64.096,133.59436,133.73,-0.13563964843748977
10030,15.158,1007.5,92.6,3.3659,22.038,1072.5,550.16,123.71,11.264,1.4412,65.538,123.59076,123.71,-0.11924072265624375
10031,14.75,1007.4,93.464,3.0228,18.999,1053.2,549.44,110.19,10.246,3.6916,71.51,109.93456,110.19,-0.255437316894529
10032,14.344,1007.1,94.198,3.0569,19.073,1054.2,549.84,110.76,10.349,3.5793,69.461,110.54657,110.76,-0.21343017578125512
10033,14.031,1006.9,94.175,3.0607,19.042,1054.4,549.79,110.73,10.363,3.7695,70.662,110.75587,110.73,0.02586700439452727
10034,13.668,1006.6,94.243,3.0527,19.02,1054.1,550.34,110.74,10.373,3.8271,71.626,110.53526,110.74,-0.20473693847655738
10035,13.511,1006.5,94.687,3.0309,19.009,1053.9,550.02,110.75,10.368,3.7343,72.15,110.59053,110.75,-0.1594696044921875
10036,13.46,1006.8,94.99,3.0297,19.025,1053.9,549.73,110.75,10.328,3.6959,71.513,110.6389,110.75,-0.1110992431640625
10037,13.861,1006.9,95.929,3.0213,19.066,1054.4,550.02,110.74,10.285,3.6523,69.264,110.65363,110.74,-0.08636688232421363
10038,14.277,1007.1,96.008,2.9938,19.148,1054.7,549.8,110.75,10.243,3.5784,69.321,110.824394,110.75,0.07439422607421875
10039,15.029,1007.3,94.178,2.96,19.026,1053.6,549.86,109.88,10.335,4.1078,68.831,109.89914,109.88,0.019139404296879547
10040,15.716,1007.1,91.859,2.9885,19.231,1055.0,550.03,110.74,10.409,4.2126,66.938,110.58734,110.74,-0.15265869140624488
10041,15.786,1006.7,93.39,2.9777,19.215,1055.0,549.91,110.77,10.423,3.6871,68.255,110.75345,110.77,-0.01655151367187102
10042,16.518,1006.5,91.092,2.9822,19.273,1055.5,549.9,110.75,10.428,4.4583,66.38,110.73891,110.75,-0.0110931396484375
10043,17.308,1006.1,87.679,2.9882,19.34,1055.6,550.02,110.74,10.451,3.6158,65.15,110.71302,110.74,-0.026979675292963634
10044,17.217,1005.5,88.058,2.9769,19.388,1055.5,550.04,110.73,10.439,3.0992,64.119,110.80385,110.73,0.07384826660155852
10045,17.608,1004.7,86.891,2.9864,19.456,1056.0,549.93,110.74,10.43,3.4109,64.06,111.02521,110.74,0.2852075195312551
10046,17.729,1004.4,85.544,2.9993,19.473,1055.7,550.04,110.74,10.46,3.0594,64.094,110.903305,110.74,0.16330505371094262
10047,18.081,1004.1,80.334,2.9739,19.53,1056.0,549.95,110.74,10.5,2.6785,64.093,111.11182,110.74,0.3718164062500051
10048,18.784,1004.1,75.953,2.9595,19.498,1056.3,550.14,110.75,10.541,2.5938,63.948,110.99485,110.75,0.24485015869140625
10049,19.295,1004.4,77.283,2.982,19.387,1056.2,549.99,110.75,10.581,2.8259,63.75,110.79342,110.75,0.04341888427734375
10050,17.958,1004.6,87.763,3.5618,23.937,1082.7,550.24,130.45,11.66,1.2566,64.215,130.21233,130.45,-0.23767395019530113
10051,16.764,1004.7,96.814,3.3594,21.649,1069.3,550.2,120.8,11.011,1.5598,61.903,120.66217,120.8,-0.13782958984374716
10052,16.926,1004.6,97.488,2.9684,18.31,1035.7,541.51,103.45,10.135,9.5554,84.777,103.274956,103.45,-0.1750442504882841
10053,16.941,1004.3,97.373,3.1135,19.537,1056.5,550.02,111.58,10.485,2.9474,62.052,111.5974,111.58,0.017396850585939205
10054,16.98,1004.3,96.958,3.0588,19.21,1054.1,550.0,109.87,10.387,3.2135,63.156,109.964264,109.87,0.09426391601562045
10055,16.917,1004.1,96.754,3.142,19.607,1056.7,550.02,111.74,10.445,2.7323,61.854,111.75805,111.74,0.018049011230473866
10056,16.82,1004.0,96.488,3.1511,19.581,1056.6,549.93,111.76,10.466,3.0457,61.869,111.700516,111.76,-0.059484252929692616
10057,16.503,1003.9,96.86,3.1519,19.557,1056.5,550.0,111.75,10.482,3.2244,62.821,111.69459,111.75,-0.05541229248046875
10058,16.274,1003.8,97.335,3.2142,19.533,1056.2,550.0,111.74,10.532,3.6496,63.435,111.54531,111.74,-0.19468902587890113
10059,15.957,1003.9,97.333,3.2234,19.502,1056.2,549.91,111.76,10.583,3.2999,64.113,111.7554,111.76,-0.004598388671880116
10060,16.048,1004.2,97.806,3.4758,21.749,1069.2,550.05,121.27,11.141,2.577,64.113,121.094406,121.27,-0.17559387207030852
10061,16.89,1004.4,97.196,3.7309,24.826,1086.8,549.68,133.79,11.96,0.97085,64.4,134.05898,133.79,0.26897521972657046
10062,17.876,1004.8,94.763,4.5716,31.635,1099.8,534.2,154.74,13.595,0.7972,61.582,155.26826,154.74,0.5282647705078034
10063,19.08,1005.1,90.103,4.5119,31.548,1099.6,534.8,154.68,13.594,1.0811,60.548,154.64983,154.68,-0.03017395019531932
10064,20.132,1005.3,85.417,4.4982,31.438,1099.8,535.23,154.4,13.522,1.2015,61.336,154.12048,154.4,-0.2795166015625057
10065,20.989,1005.1,80.992,3.7062,25.091,1088.3,549.64,134.04,12.001,1.2723,67.065,133.75975,134.04,-0.28024963378905454
10066,21.989,1004.8,78.582,3.7043,25.111,1088.5,549.63,133.76,12.017,1.1001,65.483,133.60834,133.76,-0.1516625976562409
10067,22.731,1004.9,75.981,3.6823,24.993,1087.6,549.86,132.8,12.013,0.73861,64.401,132.81296,132.8,0.012957763671863631
10068,23.498,1004.7,73.433,3.6959,24.989,1088.0,550.07,132.68,11.912,1.0333,64.48,132.72038,132.68,0.04038269042968068
10069,23.451,1004.7,74.124,3.5985,24.317,1084.1,550.04,129.78,11.882,1.1229,59.411,129.44353,129.78,-0.33647277832031364
10070,23.114,1005.0,76.732,3.6797,24.906,1087.3,550.4,132.53,11.942,0.7171,61.446,132.27434,132.53,-0.25566223144531364
10071,22.755,1005.2,78.167,3.6743,24.947,1087.6,550.09,132.76,11.883,0.72549,62.944,132.62311,132.76,-0.1368920898437409
10072,21.626,1005.4,80.341,3.6366,24.79,1087.7,550.23,132.72,11.823,0.91577,64.655,132.91916,132.72,0.19915893554687614
10073,20.347,1006.0,81.468,3.3592,22.765,1075.1,549.78,124.06,11.317,1.975,67.855,124.12429,124.06,0.06429046630859148
10074,19.935,1006.9,83.788,3.396,23.275,1077.6,549.2,126.58,11.583,1.9661,67.057,126.551125,126.58,-0.028875427246092045
10075,19.193,1007.3,87.454,3.6335,24.874,1088.4,550.17,133.72,12.086,0.88324,64.037,134.0142,133.72,0.29420593261718864
10076,19.04,1007.4,87.292,3.6141,24.889,1087.7,549.66,133.79,11.865,0.92382,63.924,133.69025,133.79,-0.09975341796874204
10077,18.202,1007.4,89.718,2.9925,19.753,1057.5,549.99,111.83,10.554,2.5835,62.022,111.871826,111.83,0.041826171875001705
10078,17.887,1006.9,88.894,3.2527,21.82,1069.9,550.07,121.03,11.094,2.3408,63.697,120.69378,121.03,-0.3362210083007824
10079,17.196,1007.1,92.456,3.0261,19.395,1055.7,549.84,111.04,10.554,2.6979,61.104,110.99414,111.04,-0.04585937500000625
10080,16.602,1007.3,92.562,3.0245,19.239,1054.9,549.92,110.78,10.516,2.4154,61.508,110.60203,110.78,-0.1779721069335949
10081,16.049,1007.1,93.492,3.0211,19.231,1054.7,549.88,110.76,10.475,2.6541,62.185,110.57341,110.76,-0.18658996582031762
10082,15.675,1006.8,93.371,2.9793,19.172,1054.5,550.13,110.74,10.434,3.4058,65.358,110.3684,110.74,-0.37159942626952613
10083,15.306,1006.6,94.486,3.0419,19.174,1054.6,549.93,110.76,10.394,3.0991,65.037,110.603676,110.76,-0.15632415771484887
10084,15.554,1006.9,95.123,3.5504,23.215,1078.5,550.31,128.08,11.559,1.4595,64.15,127.794174,128.08,-0.285825805664075
10085,16.285,1006.7,96.707,3.7667,24.878,1087.2,549.59,134.47,12.104,1.3889,65.128,134.4725,134.47,0.002503662109376137
10086,17.411,1006.5,96.015,4.542,31.425,1100.0,534.63,154.72,13.573,1.7635,62.155,155.21703,154.72,0.49702575683593864
10087,17.97,1006.6,93.983,4.4716,30.926,1100.4,536.15,153.54,13.593,1.9115,64.376,154.48596,153.54,0.945961914062508
10088,18.401,1006.2,92.356,4.5203,31.215,1100.1,535.02,154.04,13.551,1.5506,60.912,154.79335,154.04,0.7533502197265705
10089,18.84,1005.2,92.456,4.5134,31.198,1100.0,535.4,154.42,13.554,1.8509,61.135,154.42334,154.42,0.0033398437500125056
10090,18.884,1005.0,92.648,4.5272,31.17,1099.7,535.45,154.14,13.583,1.5547,61.758,154.26724,154.14,0.12724243164063864
10091,19.129,1004.5,91.698,4.4711,30.916,1100.2,536.73,153.46,13.504,0.73129,60.658,153.53912,153.46,0.07912353515624204
10092,19.501,1003.8,89.45,4.4161,30.679,1100.3,537.56,152.94,13.436,0.88643,60.508,152.96527,152.94,0.025270996093752274
10093,19.995,1003.1,87.547,4.3838,30.423,1100.1,538.29,151.94,13.418,0.83953,62.007,152.16931,151.94,0.22931152343750227
10094,20.086,1003.0,88.321,3.1184,19.832,1058.4,550.22,112.51,10.643,2.2093,59.877,112.08174,112.51,-0.4282586669921926
10095,18.974,1002.8,94.222,3.8162,24.655,1087.1,550.04,133.69,11.916,0.76451,62.876,133.43909,133.69,-0.2509130859374977
10096,18.341,1002.3,97.311,3.7893,24.787,1087.5,550.08,133.72,11.888,0.97215,64.16,133.89206,133.72,0.17205932617187614
10097,18.431,1002.2,97.362,3.7829,24.883,1086.9,550.28,133.74,11.851,0.76492,63.685,133.59445,133.74,-0.1455480957031341
10098,18.369,1002.1,96.937,3.8468,24.866,1087.0,550.0,133.74,11.815,0.7605,61.69,133.64767,133.74,-0.0923254394531341
10099,18.15,1001.4,98.978,3.9061,24.718,1087.0,549.88,133.48,11.784,1.2244,63.764,133.64136,133.48,0.16135742187501023
10100,18.07,1000.9,99.556,3.8469,24.942,1087.6,550.21,134.15,12.091,0.74829,64.266,134.26883,134.15,0.11882934570311932
10101,18.241,1001.0,99.422,3.865,25.036,1087.6,550.22,134.26,11.962,0.72292,63.908,134.17493,134.26,-0.0850732421874909
10102,18.435,1000.8,96.969,3.7796,25.009,1087.6,549.86,133.94,12.02,0.86999,64.252,134.24529,133.94,0.3052850341796898
10103,18.45,1000.5,97.074,3.793,24.857,1087.4,550.22,133.98,12.079,0.70523,63.398,134.03673,133.98,0.05672790527344773
10104,18.541,1000.4,96.759,3.8045,24.904,1087.3,550.38,133.74,12.023,0.28609,62.962,133.93874,133.74,0.1987359619140534
10105,18.443,1000.1,96.693,3.7803,24.918,1087.0,550.06,133.72,11.967,0.45974,63.17,133.86978,133.72,0.14978149414062614
10106,18.594,999.86,95.908,3.7388,24.944,1087.4,550.2,133.72,11.865,0.83365,63.558,133.9443,133.72,0.22430541992187614
10107,18.482,1000.1,95.787,3.793,24.749,1086.1,550.1,133.33,11.786,0.77031,63.036,133.16791,133.33,-0.1620922851562625
10108,18.339,1000.4,98.277,3.8614,24.87,1086.8,549.74,133.67,11.975,0.74288,63.489,133.80162,133.67,0.13162048339845
10109,18.412,1000.7,99.014,3.8661,24.992,1087.5,550.16,134.05,12.127,0.90247,64.066,134.19182,134.05,0.14181823730467613
10110,18.468,1001.0,98.419,4.6811,31.317,1099.8,535.72,153.77,13.494,2.3296,60.349,153.9523,153.77,0.18230102539061477
10111,18.6,1001.2,99.588,4.6857,30.673,1100.0,537.88,152.5,13.476,1.272,62.468,152.63463,152.5,0.1346282958984375
10112,19.128,1001.5,98.767,4.6118,30.787,1099.8,537.62,152.27,13.405,0.34983,62.754,152.23251,152.27,-0.03748657226563523
10113,19.663,1001.5,95.748,4.5479,30.512,1100.1,538.55,151.85,13.422,0.62523,63.939,151.75316,151.85,-0.09684143066405682
10114,18.859,1001.2,98.583,4.7254,30.845,1100.0,537.04,152.97,13.448,1.061,64.059,153.09271,152.97,0.12271240234375114
10115,18.565,1001.5,99.592,4.8162,30.541,1099.9,537.83,152.8,13.386,0.42377,62.379,152.12459,152.8,-0.6754119873046989
10116,18.456,1001.5,97.613,4.7279,30.835,1099.9,536.62,153.48,13.454,0.13783,62.258,153.22714,153.48,-0.25285766601561477
10117,18.323,1002.3,95.993,4.547,30.672,1099.7,537.02,153.11,13.354,0.071909,62.072,152.78722,153.11,-0.32278381347657614
10118,16.819,1003.0,99.773,4.0237,25.207,1086.8,547.91,135.63,12.02,0.53558,64.159,135.13463,135.63,-0.49537170410155795
10119,16.238,1003.3,100.11,3.7839,24.568,1086.5,549.81,133.76,11.953,0.28741,64.386,134.06532,133.76,0.3053228759765716
10120,16.189,1004.1,100.09,3.7006,24.472,1086.6,550.11,133.75,12.023,0.24175,65.08,133.96361,133.75,0.2136077880859375
10121,16.077,1004.6,99.299,4.3244,29.535,1095.9,538.61,149.43,13.117,0.61056,65.186,149.33208,149.43,-0.09792297363281932
10122,15.926,1005.4,97.389,3.7289,25.128,1085.7,547.19,135.67,12.103,0.60337,65.461,135.20152,135.67,-0.46847717285155
10123,15.868,1006.0,96.173,3.6306,24.344,1086.3,549.85,133.85,11.96,0.6368,67.369,133.78766,133.85,-0.062341308593744316
10124,15.933,1006.4,95.238,3.5906,24.302,1086.0,550.04,133.44,11.971,0.9716,67.421,133.52145,133.44,0.08145385742187727
10125,16.216,1006.9,94.064,3.658,24.518,1087.1,549.94,134.12,12.039,0.72018,68.82,134.11954,134.12,-0.0004626464843795475
